animal,epoch,cell_num,Var4_1,Var4_2,Var4_3,Var4_4,Var4_5,Var4_6,Var4_7,Var4_8,Var4_9,Var4_10,Var4_11,Var4_12,Var4_13,Var4_14,Var4_15,Var4_16,Var4_17,Var4_18,Var4_19,Var4_20,Var4_21,Var4_22,Var4_23,Var4_24,Var4_25,Var4_26,Var4_27,Var4_28,Var4_29,Var4_30,Var4_31,Var4_32,Var4_33,Var4_34,Var4_35,Var4_36,Var4_37,Var4_38,Var4_39,Deviation_Score,P_val
440,1,18,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,19,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,21,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,23,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,24,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,25,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,26,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,27,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,28,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,29,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,30,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,31,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,32,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,33,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,34,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,35,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,36,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,37,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,38,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,39,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,40,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,41,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,42,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,43,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,1,44,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,3,0.961951474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12607659229963,76.4
440,2,4,6.85847106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81535616856427,95.4
440,2,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,6,0.961951474,0.491192543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0462994590289272,66.4
440,2,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,13,0.155985125000001,2.840356175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557915898891243,82.8
440,2,14,5.64786886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09945895416125,93.2
440,2,15,0.804001808,8.55580852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39389877323562,95.7
440,2,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,17,0.450731229,0.801035318999999,0.65129323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233288177934626,70.8
440,2,18,1.185832893,-0.282527553000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.178896362039909,56.8
440,2,19,-0.694045864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.678942591328003,12
440,2,20,1.124417016,9.3136448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13995047942981,98.7
440,2,21,9.3136448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94183708193413,98.9
440,2,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,23,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,2,24,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,3,1,0.0635499289999997,-3.045151637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.45133927018326,2.2
440,3,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,3,3,-0.0811625889999998,-0.468703629999998,0.254616840000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.164617259306254,26
440,3,4,-0.0828379079999984,0.00789527699999937,0.0749202990000004,0.66772258,-0.0634312300000008,0.686851505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263104837697738,72.9
440,3,5,-1.457797753,-2.419926577,0.099952720000001,0.059308573,-0.315124244,0.548686503000001,-0.451506696999999,0.0596918100000003,-0.0193260829999993,-0.0200243980000003,-0.0375577109999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.193813610211075,31.8
440,3,6,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
440,3,7,0.47451695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411670655249338,86
440,3,8,-0.00776964699999994,3.755108153,0.739624525,0.106375620000001,0.273363025,-4.381361453,12.931904337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94894212660546,96.6
440,3,9,0.441447195,-0.205600628999999,0.0102744899999987,0.38508888,0.19785873,0.29661847,-0.0339584999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25737908308629,94.4
440,3,10,-0.182156665000001,0.0123150299999999,-0.0123904800000005,-0.123480255,7.74509565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0132369763180192,42.7
440,3,11,3.317416906,0.0345565759999999,-0.259507358,0.0831178980000002,0.265510107000001,-0.205675847,-0.585283871,-0.00599311599999997,-0.000552641999999715,-0.0250986920000003,0.333730750000001,-0.0417476000000008,-0.0702976199999998,-0.34618053,0.114425390000001,0.0226692239999995,0.0730054679999999,,,,,,,,,,,,,,,,,,,,,,,0.0112802301854793,47
440,3,12,0.0635499289999997,-0.171432354999999,-0.0519563600000001,0.342544022999999,-0.00261914200000035,-0.0494617429999993,-0.618449826000001,0.0596918100000003,-0.215483750000001,0.0140793200000005,0.0633340699999998,0.21810792,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131021266794364,55.3
440,3,13,0.43638807,-0.237441193,-0.108926374,-1.761785231,-0.815144932000001,-0.000390267000000222,0.00238077900000011,1.431948934,-0.518692401,-0.154234034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.18805185640471,7.2
440,3,14,0.332228582999999,-0.26042861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183889748913885,60.1
445,1,1,0.750950425999999,0.197954483,0.200547005000001,-0.543413106999999,0.438090805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424105302244524,78.2
445,1,2,-0.0375769419999994,-0.0419556619999994,-0.110009163000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0334918826182852,47.2
445,1,3,-0.385871803999999,-0.0225377189999998,0.0321258310000001,1.922081486,0.0265255119999992,-0.0914991700000005,-0.227907072999999,-1.64441368,0.117341709,2.654813079,-2.568380103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0392473990785085,53.2
445,1,4,-0.0517463619999994,-0.1934141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222014737603504,41
445,1,5,0.706557844000001,2.63479975,0.69338642,0.694695660000001,-0.595966856,-2.130909557,-3.548938925,2.22996597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09494771401006,97.1
445,1,6,-0.351314837,-0.987015883000001,0.0708436219999999,1.403160054,-3.705097869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.689789725123563,16.2
445,1,7,-0.0756456480000001,-0.112314380000001,0.197954483,-0.165533388,-0.115604116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21918444703669,33.6
445,1,8,-0.357475947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.275496895665907,31.2
445,1,9,-0.846171255000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.443193163170632,19.8
445,1,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,1,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,1,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,1,13,1.400112267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609289739375207,87.7
445,1,14,0.418187785999999,-2.21705517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.729861373530988,13.7
445,1,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,1,16,-0.598677647000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.308020565402135,23.6
445,1,17,0.461893077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126090857967309,74.1
445,1,18,-1.889053227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.923455345943427,6.8
445,1,19,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,1,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,1,21,-1.056198775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.560687233968827,13.4
445,1,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,1,23,-0.0346296840000004,1.44219866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329762027343386,80.2
445,1,24,-0.0756456480000001,0.182892556000001,-0.112314380000001,0.750950425999999,-0.180074478,-1.056630226,0.200547005000001,-0.174207357,-0.543413106999999,-0.015180483,0.438090805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231274177603443,35.9
445,1,25,0.182892556000001,-0.917619038,-1.211226417,-9.269920671,-0.38198145,2.9541983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6028167221312,4.4
445,1,26,-0.146341051,-0.0756456480000001,-0.381177195999999,-0.102246699,-0.145627308,0.0265255119999992,-0.0358954800000006,-1.117686276,0.266364178,-0.0786861530000014,0.380077460000001,0.133644662,-0.357475947,-1.34715819,-1.736019137,,,,,,,,,,,,,,,,,,,,,,,,,-0.454181280157921,27.2
445,1,27,0.238268597999999,-1.056630226,1.97126203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272789415338133,73.7
445,1,28,-0.890429594,-0.357221089999999,-0.0339862399999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.481417327863257,19.8
445,1,29,0.0268470609999998,-2.61809349,0.370690359999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156472953233684,58.2
445,1,30,-0.288287398,-0.108512063,0.00836373399999957,-0.291665491,-0.0237829499999993,0.0305972420000007,-2.099985192,-0.760148098,-0.0326768140000002,-0.439595102,4.595086075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.366732275116771,28.2
445,1,31,-0.175805928000001,0.287064737000001,0.118110536,0.247310404999999,0.0479776630000002,-0.353264403999999,1.006740973,-0.0863654199999999,0.0464899870000002,-0.0022404379999994,1.980931813,2.075974024,1.027427322,1.14794681,1.415701368,0.248936351000001,,,,,,,,,,,,,,,,,,,,,,,,1.45267256202876,94.1
445,1,32,-0.0815893039999995,-0.0375769419999994,-0.355434259000001,0.808800151,-0.0912146399999987,1.478929468,-0.62877228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18561254395518,38
445,1,33,-0.145627308,-0.28686555,-1.164829552,-1.101226337,0.293623720000001,0.762575107,0.338841367000001,-0.53538552,-0.56546335,-1.62092273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.40921638767489,5.4
445,1,34,-0.420071753,0.0439403079999998,0.142493249999999,0.000626789000000016,-0.115320478000001,0.418187785999999,0.200742808999999,-0.53878224,-0.309034558,1.269390856,-0.115604116,0.620909122999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161995165088446,61.4
445,1,35,0.137904343000001,0.48497367,0.00650865000000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111510306317001,64.1
445,1,36,-0.0314720959999999,-0.742384729,-0.0704856859999996,-0.203026059999999,0.161175898,-1.179276032,0.142072792,-1.860428236,-2.200381483,7.565814626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49764261828643,26.3
445,1,37,-0.264442813,-0.0247352190000001,-0.0376010280000001,-0.10162697,0.0469125839999993,-0.0447990059999999,0.0676497909999991,-0.0328389900000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105180062836993,48.6
445,1,38,-0.00497404999999951,0.0312218800000004,1.58219787,1.329338987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07404614610471,89.4
445,1,39,-0.0413230169999999,-1.056630226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.462424317401619,21.7
445,1,40,-0.1947844,-0.0258798609999999,-0.00215296499999962,-0.0413230169999999,-0.719227275,-2.326705836,-0.227604993,0.355121256,0.26619539,-1.408520612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3354953705439,31.9
445,1,41,-0.385871803999999,0.0392346970000013,-0.777879923,0.118092443,-0.0447990059999999,-1.012286294,0.762575107,0.410864358,-6.341585639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0946416767813228,44.6
445,1,42,-0.619937444,0.855963377000001,-0.886735057000001,0.0221258600000009,-1.101226337,-1.664180322,-0.244620018000001,-0.0576864500000003,1.44219866,2.61633489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.432595929077923,26.5
445,1,43,0.00836373399999957,-0.954155122,-0.0897840320000007,0.130667161,-0.247423266,-0.0808545519999999,0.0543112200000007,0.0162952100000009,1.133012895,-0.181097343000001,-2.614803459,0.483278289999999,-0.0328389900000001,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0242985543168677,47.8
445,1,44,-2.25895883,0.0512030029999995,-0.968908895999999,0.722987870000001,1.40056421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115918442572339,64.8
445,1,45,0.186648785000001,-1.060846295,19.8440829,0.15580482,-0.00788314000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359045844982079,75
445,1,46,0.0668279150000011,-0.305035351999999,-0.760148098,-0.0212735540000004,1.091330261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0297622397633325,52.5
445,1,47,-0.227907072999999,-0.112520689,0.365743899,-0.396034829999999,-0.4463689,0.0461917200000004,2.86826689,0.823475097,-3.527835039,-1.664180322,-1.27497064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.795897872374809,15.4
445,1,48,-0.246993668,-0.565934416000001,0.00761356300000049,0.683971945,0.384273440999999,-5.722741629,-2.61809349,0.331180992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.303961979521062,33.4
445,1,49,-0.0517463619999994,3.479776751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06010803780978,92.1
445,2,1,-0.75793651,-1.408249214,1.57895277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.722352546725303,12.4
445,2,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,3,-1.408249214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.524264559438725,11
445,2,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,5,-1.408249214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.490317354818707,11.1
445,2,6,-0.5034077,-1.408249214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.550061559141701,16.4
445,2,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,8,15.28243254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28738554797899,98.4
445,2,9,1.19501613,1.09702621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171925886790027,73.8
445,2,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,11,-0.514721659999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29587384548266,28.3
445,2,12,-1.029482559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.424762709404527,18.3
445,2,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,17,0.0828914899999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143207320634564,46.4
445,2,18,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,19,-1.72707648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.556885239253659,9.6
445,2,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,21,1.32264184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225954878622938,79.4
445,2,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,23,-1.31109174,4.244682028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315483583272367,81.7
445,2,24,0.791020600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154311943127377,68.5
445,2,25,22.46878333,1.19501613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47981597840582,97.1
445,2,26,1.19501613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111958320258047,76.9
445,2,27,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,28,0.52993867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0637481170138692,59.5
445,2,29,9.11341626,0.533390819999999,0.981758230000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384138477925584,75.5
445,2,30,0.480139329999998,-1.13463422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378110988792421,30.4
445,2,31,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,32,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,33,-0.273577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230977647769545,37
445,2,34,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,35,0.706031628,1.09702621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0693904276960197,68.7
445,2,36,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,2,37,0.11951363,0.52993867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119842862870741,52.8
445,2,38,1.08890574,0.740486950000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132014361708901,71.4
445,2,39,0.11951363,4.98314229,-0.55750329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.138980493399886,43.7
445,2,40,-1.029482559,-0.11841564,-1.371106415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.834929077679246,7.5
445,2,41,-0.531228610000001,-0.10657557,0.249659739999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.294893106077322,34
445,2,42,1.456881735,0.0828914899999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0293485845506376,67.6
445,2,43,-0.47389098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.314069452575888,28.8
445,3,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,3,2,-0.1613301,2.989072813,2.476429186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07220723109426,89.1
445,3,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,3,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,3,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,3,6,-0.0561716949999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153319022661295,58.1
445,3,7,-0.706618913,0.0913950860000003,-1.88154613,-3.78540183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78467088695881,11.6
445,3,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,3,9,-3.196788518,-0.880532791,0.287456593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.521704636359765,20.6
445,3,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,3,11,9.26500916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41890123600019,94.4
445,3,12,-1.491948005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.482756176558402,20
445,3,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,3,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
445,3,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
